state.district,MemberName,Destination,Foreign,TravelSponsor,Departure_Date,Return_Date,travel.time,namedate
FL21,"Frankel, Lois","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Frankel, Lois 2016-08-31"
GA1,"Carter, Earl","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Carter, Earl 2016-08-31"
KY2,"Guthrie, Brett","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Guthrie, Brett 2016-08-31"
MI13,"Conyers, John","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Conyers, John 2016-08-31"
MI6,"Upton, Fred","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Upton, Fred 2016-08-31"
MI7,"Walberg, Tim","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Walberg, Tim 2016-08-31"
NM1,"Lujan Grisham, Michelle","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Lujan Grisham, Michelle 2016-08-31"
OH3,"Beatty, Joyce","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Beatty, Joyce 2016-08-31"
TX15,"Hinojosa, Ruben","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Hinojosa, Ruben 2016-08-31"
TX34,"Vela, Filemon","Harpers Ferry, WV",0,National Park Foundation,0016-08-31,0016-08-31,1,"Vela, Filemon 2016-08-31"
FL22,"Deutch, Theodore","Nashville, TN",0,SoundExchange,0016-08-31,0016-09-01,2,"Deutch, Theodore 2016-08-31"
NY8,"Jeffries, Hakeem","Nashville, TN",0,SoundExchange,0016-08-31,0016-09-01,2,"Jeffries, Hakeem 2016-08-31"
AZ3,"Grijalva, Raul","San Diego, CA",0,Council for Opportunity in Education,0016-09-02,0016-09-03,2,"Grijalva, Raul 2016-09-02"
IL9,"Schakowsky, Janice","Prague, Czech Republic",1,American Friends of the Czech Republic,0016-09-15,0016-09-20,6,"Schakowsky, Janice 2016-09-15"
CA39,"Royce, Edward","New York City, NY",0,Council on Foreign Relations,0016-09-19,0016-09-19,1,"Royce, Edward 2016-09-19"
KS4,"Pompeo, Mike","New York City, NY",0,Council on Foreign Relations,0016-09-19,0016-09-19,1,"Pompeo, Mike 2016-09-19"
MA6,"Moulton, Seth","New York City, NY",0,Council on Foreign Relations,0016-09-19,0016-09-19,1,"Moulton, Seth 2016-09-19"
HI2,"Gabbard, Tulsi","New York, NY",0,Council on Foreign Relations,0016-09-19,0016-09-19,1,"Gabbard, Tulsi 2016-09-19"
WI7,"Duffy, Sean","New York, NY",0,Council on Foreign Relations,0016-09-19,0016-09-19,1,"Duffy, Sean 2016-09-19"
WA5,"McMorris Rodgers, Cathy","Nashville, TN",0,National Association of Broadcasters,0016-09-22,0016-09-23,2,"McMorris Rodgers, Cathy 2016-09-22"
VA6,"Goodlatte, Bob","New York City, NY",0,New York University,0016-09-28,0016-09-28,1,"Goodlatte, Bob 2016-09-28"
TX8,"Brady, Kevin","Boston, MA",0,American Bar Association,0016-09-29,0016-09-30,2,"Brady, Kevin 2016-09-29"
TX8,"Brady, Kevin","Boston, MA",0,American Bar Association,0016-09-30,0016-10-01,2,"Brady, Kevin 2016-09-30"
MI13,"Conyers, John","New York City, NY",0,New York University,0016-09-30,0016-10-02,3,"Conyers, John 2016-09-30"
NY17,"Lowey, Nita","Tbilisi, Georgia",1,National Endowment for Democracy,0016-10-02,0016-10-09,8,"Lowey, Nita 2016-10-02"
NC4,"Price, David","Tbilisi, Georgia",1,National Democratic Institute,0016-10-02,0016-10-10,9,"Price, David 2016-10-02"
WA7,"McDermott, Jim","Mumbai, India",1,Confederation of Indian Industry,0016-10-04,0016-10-12,9,"McDermott, Jim 2016-10-04"
MN4,"McCollum, Betty","Fargo, ND",0,Red River Valley Sugarbeet Education Foundation,0016-10-05,0016-10-07,3,"McCollum, Betty 2016-10-05"
MN5,"Ellison, Keith","Fargo, ND",0,Red River Valley Sugarbeet Education Foundation,0016-10-05,0016-10-09,5,"Ellison, Keith 2016-10-05"
GA9,"Collins, Doug","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Collins, Doug 2016-10-06"
MI6,"Upton, Fred","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Upton, Fred 2016-10-06"
MI8,"Bishop, Mike","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Bishop, Mike 2016-10-06"
NC1,"Butterfield, G.","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Butterfield, G. 2016-10-06"
TX10,"McCaul, Michael","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"McCaul, Michael 2016-10-06"
TX32,"Sessions, Pete","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Sessions, Pete 2016-10-06"
TX4,"Ratcliffe, John","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Ratcliffe, John 2016-10-06"
TX6,"Barton, Joe","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"Barton, Joe 2016-10-06"
WA1,"DelBene, Suzan","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-07,2,"DelBene, Suzan 2016-10-06"
MO7,"Long, Billy","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-08,3,"Long, Billy 2016-10-06"
VA6,"Goodlatte, Bob","Chicago, IL",0,"BSA Business Software Alliance, Inc.",0016-10-06,0016-10-08,3,"Goodlatte, Bob 2016-10-06"
IL7,"Davis, Danny","Pine Bluff, AR",0,NAACP,0016-10-07,0016-10-09,3,"Davis, Danny 2016-10-07"
OR3,"Blumenauer, Earl","San Francisco, CA",0,Rail-Volution,0016-10-09,0016-10-11,3,"Blumenauer, Earl 2016-10-09"
MD5,"Hoyer, Steny","Bogota, Colombia",1,National Democratic Institute,0016-10-10,0016-10-14,5,"Hoyer, Steny 2016-10-10"
AL5,"Brooks, Mo","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Brooks, Mo 2016-10-12"
AL6,"Palmer, Gary","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Palmer, Gary 2016-10-12"
AZ6,"Schweikert, David","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Schweikert, David 2016-10-12"
AZ8,"Franks, Trent","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Franks, Trent 2016-10-12"
FL6,"DeSantis, Ron","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"DeSantis, Ron 2016-10-12"
ID1,"Labrador, Raul","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Labrador, Raul 2016-10-12"
KS1,"Huelskamp, Tim","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Huelskamp, Tim 2016-10-12"
LA4,"Fleming, John","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Fleming, John 2016-10-12"
MI3,"Amash, Justin","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Amash, Justin 2016-10-12"
NC3,"Jones, Walter","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Jones, Walter 2016-10-12"
NC6,"Walker, Mark","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Walker, Mark 2016-10-12"
NC8,"Hudson, Richard","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Hudson, Richard 2016-10-12"
OH2,"Wenstrup, Brad","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Wenstrup, Brad 2016-10-12"
PA16,"Pitts, Joseph R.","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Pitts, Joseph R. 2016-10-12"
SC1,"Sanford, Mark","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Sanford, Mark 2016-10-12"
TX1,"Gohmert, Louie","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Gohmert, Louie 2016-10-12"
TX17,"Flores, Bill","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Flores, Bill 2016-10-12"
TX19,"Neugebauer, Randy","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Neugebauer, Randy 2016-10-12"
TX36,"Babin, Brian","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Babin, Brian 2016-10-12"
UT4,"Love, Mia","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Love, Mia 2016-10-12"
VA7,"Brat, Dave","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Brat, Dave 2016-10-12"
WV2,"Mooney, Alexander","Bedford, PA",0,Heritage Foundation,0016-10-12,0016-10-14,3,"Mooney, Alexander 2016-10-12"
OH4,"Jordan, Jim","Bedford, PA",0,Heritage Foundation,0016-10-13,0016-10-14,2,"Jordan, Jim 2016-10-13"
TX17,"Flores, Bill","Bedford, PA",0,Heritage Foundation,0016-10-13,0016-10-14,2,"Flores, Bill 2016-10-13"
PA8,"Fitzpatrick, Michael G.","Lexington, VA",0,Heritage Foundation,0016-10-13,0016-10-14,2,"Fitzpatrick, Michael G. 2016-10-13"
WI3,"Kind, Ron","New York City, NY",0,Woodrow Wilson Center for Scholars,0016-10-13,0016-10-14,2,"Kind, Ron 2016-10-13"
CA51,"Vargas, Juan","New York, NY",0,Woodrow Wilson Center for Scholars,0016-10-13,0016-10-14,2,"Vargas, Juan 2016-10-13"
CA9,"McNerney, Jerry","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"McNerney, Jerry 2016-10-13"
FL15,"Ross, Dennis","New York, NY",0,Woodrow Wilson Center for Scholars,0016-10-13,0016-10-14,2,"Ross, Dennis 2016-10-13"
KY3,"Yarmuth, John","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Yarmuth, John 2016-10-13"
MI6,"Upton, Fred","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Upton, Fred 2016-10-13"
ND1,"Cramer, Kevin","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Cramer, Kevin 2016-10-13"
NY27,"Collins, Chris","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Collins, Chris 2016-10-13"
OH5,"Latta, Robert","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Latta, Robert 2016-10-13"
TX22,"Olson, Pete","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Olson, Pete 2016-10-13"
TX6,"Barton, Joe","New York, NY",0,NCTA - The Internet & Television Association,0016-10-13,0016-10-14,2,"Barton, Joe 2016-10-13"
UT2,"Stewart, Chris","New York, NY",0,Woodrow Wilson Center for Scholars,0016-10-13,0016-10-14,2,"Stewart, Chris 2016-10-13"
CA44,"Hahn, Janice","New York City, NY",0,Woodrow Wilson Center for Scholars,0016-10-13,0016-10-16,4,"Hahn, Janice 2016-10-13"
NY16,"Engel, Eliot","Seoul, South Korea",1,Center for New American Security,0016-10-14,0016-10-22,9,"Engel, Eliot 2016-10-14"
NJ6,"Pallone, Frank","Los Angeles, CA",0,Motion Picture Association of America,0016-10-16,0016-10-19,4,"Pallone, Frank 2016-10-16"
AZ8,"Franks, Trent","Birmingham, AL",0,National Foster Youth Institute,0016-10-17,0016-10-18,2,"Franks, Trent 2016-10-17"
CA37,"Bass, Karen","Birmingham, AL",0,National Foster Youth Institute,0016-10-17,0016-10-18,2,"Bass, Karen 2016-10-17"
CA44,"Hahn, Janice","Birmingham, AL",0,National Foster Youth Institute,0016-10-17,0016-10-18,2,"Hahn, Janice 2016-10-17"
IL1,"Rush, Bobby","Birmingham, AL",0,National Foster Youth Institute,0016-10-17,0016-10-18,2,"Rush, Bobby 2016-10-17"
CA29,"Cardenas, Tony","Los Angeles, CA",0,Motion Picture Association of America,0016-10-17,0016-10-19,3,"Cardenas, Tony 2016-10-17"
LA1,"Scalise, Steve","Los Angeles, CA",0,Motion Picture Association of America,0016-10-17,0016-10-19,3,"Scalise, Steve 2016-10-17"
MI13,"Conyers, John","Los Angeles, CA",0,Motion Picture Association of America,0016-10-17,0016-10-19,3,"Conyers, John 2016-10-17"
MI6,"Upton, Fred","Los Angeles, CA",0,Motion Picture Association of America,0016-10-17,0016-10-19,3,"Upton, Fred 2016-10-17"
MN2,"Kline, John","Los Angeles, CA",0,Alliance for Excellent Education,0016-10-17,0016-10-19,3,"Kline, John 2016-10-17"
TX8,"Brady, Kevin","Los Angeles, CA",0,Motion Picture Association of America,0016-10-17,0016-10-19,3,"Brady, Kevin 2016-10-17"
VA3,"Scott, Robert","Los Angeles, CA",0,Alliance for Excellent Education,0016-10-17,0016-10-19,3,"Scott, Robert 2016-10-17"
WI1,"Ryan, Paul","Los Angeles, CA",0,Motion Picture Association of America,0016-10-17,0016-10-19,3,"Ryan, Paul 2016-10-17"
TX8,"Brady, Kevin","Philadelphia, PA",0,"Tax Executives Institute, Inc.; TEI Education Fund",0016-10-18,0016-10-18,1,"Brady, Kevin 2016-10-18"
NY16,"Engel, Eliot","Muscat, Oman",1,International Institute for Strategic Studies,0016-10-20,0016-10-24,5,"Engel, Eliot 2016-10-20"
MO5,"Cleaver, Emanuel","Dallas, TX",0,Dallas Black Chamber of Commerce,0016-10-21,0016-10-22,2,"Cleaver, Emanuel 2016-10-21"
WI4,"Moore, Gwen","Abuja, Nigeria",1,National Democratic Institute,0016-10-22,0016-10-29,8,"Moore, Gwen 2016-10-22"
AR3,"Womack, Steve","Nairobi, Kenya",1,World Vision,0016-10-23,0016-10-26,4,"Womack, Steve 2016-10-23"
CA20,"Farr, Sam","Guatemala City, Guatemala",1,International Republican Institute,0016-10-23,0016-10-29,7,"Farr, Sam 2016-10-23"
IN2,"Walorski, Jackie","Guatemala City, Guatemala",1,International Republican Institute,0016-10-23,0016-10-29,7,"Walorski, Jackie 2016-10-23"
FL17,"Rooney, Thomas","Nairobi, Kenya",1,Bill and Melinda Gates Foundation,0016-10-23,0016-10-29,7,"Rooney, Thomas 2016-10-23"
NC9,"Pittenger, Robert","Nairobi, Kenya",1,World Vision,0016-10-23,0016-10-29,7,"Pittenger, Robert 2016-10-23"
TX31,"Carter, John","Nairobi, Kenya",1,World Vision,0016-10-23,0016-10-29,7,"Carter, John 2016-10-23"
VA6,"Goodlatte, Bob","New York City, NY",0,GlobalWin,0016-10-25,0016-10-26,2,"Goodlatte, Bob 2016-10-25"
WA5,"McMorris Rodgers, Cathy","New York, New York",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"McMorris Rodgers, Cathy 2016-10-25"
CA6,"Matsui, Doris","New York, NY",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"Matsui, Doris 2016-10-25"
FL23,"Wasserman Schultz, Debbie","New York, NY",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"Wasserman Schultz, Debbie 2016-10-25"
GA9,"Collins, Doug","New York, NY",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"Collins, Doug 2016-10-25"
MI6,"Upton, Fred","New York, NY",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"Upton, Fred 2016-10-25"
TX6,"Barton, Joe","New York, NY",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"Barton, Joe 2016-10-25"
WI3,"Kind, Ron","New York, NY",0,Global Women's Innovation Network,0016-10-25,0016-10-26,2,"Kind, Ron 2016-10-25"
MI6,"Upton, Fred","Chicago, IL",0,Loyola University Dept. of Pharmacology,0016-10-27,0016-10-29,3,"Upton, Fred 2016-10-27"
CA3,"Garamendi, John","Niamey, Niger",1,Cooperative for Assistance and Relief Everywhere (CARE),0016-10-30,0016-11-04,6,"Garamendi, John 2016-10-30"
GA13,"Scott, David","Niamey, Niger",1,Cooperative for Assistance and Relief Everywhere (CARE),0016-10-30,0016-11-04,6,"Scott, David 2016-10-30"
GA8,"Scott, Austin","Niamey, Niger",1,Cooperative for Assistance and Relief Everywhere (CARE),0016-10-30,0016-11-04,6,"Scott, Austin 2016-10-30"
TX17,"Flores, Bill","Niamey, Niger",1,Cooperative for Assistance and Relief Everywhere (CARE),0016-10-30,0016-11-04,6,"Flores, Bill 2016-10-30"
WA7,"McDermott, Jim","Oxford, United Kingdom",1,The Oxford Union,0016-11-02,0016-11-04,3,"McDermott, Jim 2016-11-02"
OK1,"Bridenstine, Jim","West Palm Peach, FL",0,David Horowitz Freedom Center,0016-11-09,0016-11-11,3,"Bridenstine, Jim 2016-11-09"
CA47,"Lowenthal, Alan","Salt Lake City, UT",0,Southern Utah Wilderness Alliance,0016-11-09,0016-11-12,4,"Lowenthal, Alan 2016-11-09"
CT1,"Larson, John","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-13,5,"Larson, John 2016-11-09"
GA6,"Price, Tom","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-13,5,"Price, Tom 2016-11-09"
TX17,"Flores, Bill","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-13,5,"Flores, Bill 2016-11-09"
NY23,"Reed, Tom","London, England",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Reed, Tom 2016-11-09"
AL2,"Roby, Martha","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Roby, Martha 2016-11-09"
CT4,"Himes, James","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Himes, James 2016-11-09"
IN2,"Walorski, Jackie","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Walorski, Jackie 2016-11-09"
IN8,"Bucshon, Larry","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Bucshon, Larry 2016-11-09"
MI6,"Upton, Fred","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Upton, Fred 2016-11-09"
NY18,"Maloney, Sean","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Maloney, Sean 2016-11-09"
NY4,"Rice, Kathleen","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Rice, Kathleen 2016-11-09"
OH12,"Tiberi, Patrick","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Tiberi, Patrick 2016-11-09"
OH16,"Renacci, James","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Renacci, James 2016-11-09"
OK3,"Lucas, Frank","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Lucas, Frank 2016-11-09"
OR4,"DeFazio, Peter","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"DeFazio, Peter 2016-11-09"
PA15,"Dent, Charles","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Dent, Charles 2016-11-09"
PA18,"Murphy, Tim","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Murphy, Tim 2016-11-09"
PA3,"Kelly, Mike","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Kelly, Mike 2016-11-09"
PA7,"Meehan, Patrick","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Meehan, Patrick 2016-11-09"
TN7,"Blackburn, Marsha","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Blackburn, Marsha 2016-11-09"
TX13,"Thornberry, Mac","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Thornberry, Mac 2016-11-09"
TX32,"Sessions, Pete","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Sessions, Pete 2016-11-09"
VT1,"Welch, Peter","London, United Kingdom",1,Franklin Center for Global Policy Exchange and The Ripon Society,0016-11-09,0016-11-14,6,"Welch, Peter 2016-11-09"
AL3,"Rogers, Mike","New Orleans, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Rogers, Mike 2016-11-10"
AL5,"Brooks, Mo","New Orleans, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Brooks, Mo 2016-11-10"
FL17,"Rooney, Thomas","New Orleans, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Rooney, Thomas 2016-11-10"
FL3,"Yoho, Ted","New Orleans, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Yoho, Ted 2016-11-10"
MO3,"Luetkemeyer, Blaine","New Orleans, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Luetkemeyer, Blaine 2016-11-10"
NJ1,"Norcross, Donald","New Orleans, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Norcross, Donald 2016-11-10"
NY15,"Serrano, Jose","New Orleans, LA Thibodaux, LA",0,Louisiana Sugar Cane Foundation,0016-11-10,0016-11-12,3,"Serrano, Jose 2016-11-10"
IL4,"Gutierrez, Luis","Mexico City, Mexico",1,Iniciativa Ciudadana para la Promocion de la Cultura del Dialogo,0016-11-10,0016-11-13,4,"Gutierrez, Luis 2016-11-10"
MI14,"Lawrence, Brenda","Miami, FL",0,Congressional Black Caucus Institute,0016-11-10,0016-11-13,4,"Lawrence, Brenda 2016-11-10"
NY13,"Rangel, Charles B.","Miami, FL",0,Congressional Black Caucus Institute,0016-11-10,0016-11-13,4,"Rangel, Charles B. 2016-11-10"
NY5,"Meeks, Gregory","Miami, FL",0,Congressional Black Caucus Institute,0016-11-10,0016-11-13,4,"Meeks, Gregory 2016-11-10"
FL24,"Wilson, Frederica","Miami, FL",0,Congressional Black Caucus Institute,0016-11-11,0016-11-13,3,"Wilson, Frederica 2016-11-11"
KY6,"Barr, Andy","Charleston, SC",0,American Fair Credit Council,0016-11-13,0016-11-14,2,"Barr, Andy 2016-11-13"
TX8,"Brady, Kevin","New York, NY",0,Wall Street Tax Association,0016-11-15,0016-11-16,2,"Brady, Kevin 2016-11-15"
GA1,"Carter, Earl","Las Vegas, Nevada",0,National Conference of Insurance Legislators,0016-11-17,0016-11-18,2,"Carter, Earl 2016-11-17"
NC11,"Meadows, Mark","San Antonio, TX",0,Heritage Foundation,0016-11-17,0016-11-18,2,"Meadows, Mark 2016-11-17"
VA7,"Brat, Dave","Dallas, TX",0,Heritage Foundation,0016-11-17,0016-11-19,3,"Brat, Dave 2016-11-17"
